valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.69,2015,0.213,['Los Huracanes del Norte'],0.35,211493,0.653,0,6AshXTa1GeNYf9mpLfJwl0,0.0,10,0.57,-7.093,1,Que Me Lleve El Diablo - En Vivo,60,2015-02-20,0.0304,155.602
0.457,2015,0.0889,"['Logic', 'Big Lenbo']",0.736,211573,0.903,1,0KiKfllNTmhImvXVIHqR0z,0.0,10,0.129,-3.235,0,Young Jesus,59,2015-11-13,0.127,95.047
0.7070000000000001,2015,0.175,['Jazz Cartier'],0.456,194947,0.7929999999999999,1,6ekV6MGnPTuCOnjB4VcWGc,0.0,5,0.1689999999999999,-5.569,1,Dead Or Alive,60,2015-09-18,0.65,205.348
0.946,2015,0.0344,"['Ricky Martin', 'Yotuel']",0.725,211680,0.903,0,00i0O74dXdaKKdCrqHnfXm,0.0,0,0.183,-2.955,1,La Mordidita (feat. Yotuel),69,2015-02-10,0.0658,142.006
0.455,2015,0.0768,['Vundabar'],0.464,156057,0.682,0,6UjeFOCGYgMpBUtqKg1Je3,0.8320000000000001,10,0.0856,-8.541,1,Alien Blues,58,2015-07-24,0.033,80.062
0.805,2015,0.0452,['Kelsea Ballerini'],0.645,200027,0.84,0,0knbW9EwgSLfNFMWys1mQm,0.0,4,0.327,-5.894,1,Love Me Like You Mean It,56,2015-05-18,0.0518,151.94
0.499,2015,0.313,['Caravan Palace'],0.772,190554,0.7959999999999999,0,2tzLjiRec9KtzdhgyVYN6Z,0.00272,7,0.0754,-5.546,1,Wonderland,55,2015-10-16,0.274,104.013
0.394,2015,0.0235,['Troye Sivan'],0.581,227872,0.725,0,2HWWsTZxnLSUdFZ4gjsP5N,0.0,0,0.304,-5.349,0,WILD,56,2015-12-04,0.0592,89.98899999999998
0.389,2015,0.165,"['Drake', 'PARTYNEXTDOOR']",0.605,236973,0.51,1,1OHoBC4icbuNhpSxP400sv,8.8e-05,11,0.104,-8.094,0,Preach,60,2015-02-12,0.423,65.255
0.901,2015,0.453,['Los Alegres Del Barranco'],0.8,185133,0.7,0,16fL1etDVvRrk2iMUIIP9m,0.0,7,0.071,-5.5120000000000005,1,El Costal Lleno de Piedras,59,2015-04-07,0.0683,113.479
0.56,2015,0.249,"['Hermitude', 'Big K.R.I.T.', 'Mataya', 'TAPZ']",0.5760000000000001,235187,0.602,1,6aCxdt2bMItKgGKoznDppY,0.00062,0,0.144,-6.591,0,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track",56,2015-08-28,0.315,141.345
0.478,2015,0.244,['Lil Uzi Vert'],0.626,248175,0.77,1,2p2DLGuXtnLLClzpmKkyCx,0.0,2,0.229,-6.367999999999999,1,Enemies,56,2015-12-18,0.25,155.738
0.6509999999999999,2015,0.231,['Kelsea Ballerini'],0.638,183947,0.733,0,6FWrlXo99QRmPtOeUSWDjv,0.0,4,0.103,-4.7,1,Dibs,56,2015-05-18,0.052,87.999
0.568,2015,0.112,"['Kendrick Lamar', 'Bilal', 'Anna Wise', 'Snoop Dogg']",0.539,271773,0.731,1,4oFtLSgHyZPNYDCcANhTnO,1.19e-06,3,0.129,-5.085,0,Institutionalized,60,2015-03-16,0.453,81.11399999999998
0.491,2015,0.205,"['Carnage', 'Lil Uzi Vert', 'A$AP Ferg', 'Rich The Kid']",0.718,233000,0.816,1,5yhFsdivnbfnucFVxuyfZo,0.0,0,0.813,-3.313,1,WDYW,57,2015-10-30,0.172,125.01
0.767,2015,0.201,"['Ethereal', 'Playboi Carti']",0.78,213333,0.759,0,2ctl2YVjBnxDO3OMf1Haay,0.0,7,0.276,-5.046,1,Beef,58,2015-09-16,0.267,117.03
0.287,2015,0.0355,"['The Weeknd', 'Labrinth']",0.6659999999999999,281147,0.485,1,1bAvtmTl0F9loyz9AwPwp7,0.000599,0,0.504,-9.85,0,Losers,62,2015-08-28,0.053,91.007
0.511,2015,0.156,"['Jay Rock', 'Black Hippy']",0.8440000000000001,283752,0.5529999999999999,1,2SIdGJTWirTxRNEyCp9ocI,1.32e-06,8,0.0816,-7.284,0,Vice City (feat. Black Hippy),58,2015-09-11,0.356,114.939
0.249,2015,0.84,['Rainbow Kitten Surprise'],0.725,231907,0.362,0,5do7Ql6G8N03fY6G9Y08Ec,0.181,7,0.106,-12.424,1,Goodnight Chicago,56,2015-04-25,0.0643,119.938
0.324,2015,0.00775,['EARTHGANG'],0.789,270747,0.665,1,3Z7dieIRSquTYqLVR15mov,0.0,9,0.109,-5.2010000000000005,1,Missed Calls,57,2015-11-05,0.0665,127.914
0.441,2015,0.0251,['Mon Laferte'],0.394,278547,0.475,0,4skuEIloXWuxxgekKupkEH,0.00749,10,0.112,-7.935,1,Tu Falta De Querer,73,2015-08-21,0.028,129.995
0.431,2015,0.00159,['Jess Glynne'],0.642,227344,0.823,0,1i1rNVtxbE7rdFfpHuNq2j,0.0,0,0.0776,-5.7170000000000005,1,Hold My Hand,62,2015-02-24,0.0289,122.977
0.332,2015,0.496,['Chris Stapleton'],0.564,289093,0.435,0,6uENbhewy5FL4lQ0gRZWzD,5.01e-06,0,0.0861,-9.387,1,Was It 26,57,2015-05-04,0.0368,143.713
0.231,2015,0.29,"['Miguel', 'Chris Brown', 'Future']",0.435,237798,0.561,1,4z8c9qkpiYghn6DCQ6yA0u,1.55e-06,8,0.197,-9.308,1,Simple Things (Remix) (feat. Chris Brown & Future),59,2015-10-16,0.143,80.209
0.8,2015,0.266,['Ariana Grande'],0.6709999999999999,211360,0.8759999999999999,0,1cdzfFjEbUbgTm5nv3FgXR,0.0,6,0.444,-6.034,1,Focus,65,2015-10-30,0.239,100.016
0.608,2015,0.0104,['Futurebirds'],0.57,233173,0.8029999999999999,0,2FMuoG8zdNhyfkCI2ZMgFe,0.000351,11,0.0945,-6.29,1,Rodeo,55,2015-09-25,0.028,110.767
0.35,2015,0.0104,"['Drake', 'Future']",0.845,202085,0.479,1,76kyKtPLsFbQkdQ86QrkF4,1.79e-06,1,0.157,-6.065,1,Plastic Bag,58,2015-09-20,0.298,170.919
0.378,2015,0.0444,"['Kygo', 'Maty Noyes']",0.648,239465,0.736,0,7gBj0VgcuAgkXkiRRYvSmK,0.000137,8,0.171,-7.947999999999999,1,Stay (feat. Maty Noyes),65,2015-12-04,0.0385,103.027
0.603,2015,0.6970000000000001,['blackbear'],0.612,184636,0.536,1,3cuW0sgJND4ZkdN1m7m7Gg,0.0,10,0.131,-6.537000000000001,0,deadroses,59,2015-02-14,0.157,132.251
0.725,2015,0.0124,['Magic City Hippies'],0.585,264000,0.62,0,2WQzsRjsNuQz8KGEXNcJCU,0.0164,6,0.135,-9.075,1,Fanfare,57,2015-07-24,0.0538,80.021
0.67,2015,0.11,['Stick Figure'],0.86,325480,0.585,0,1Gsv8f8KmowkF5BnfMIGKy,0.0104,11,0.118,-6.992999999999999,1,Sound of the Sea,57,2015-11-13,0.0579,134.014
0.418,2015,0.6990000000000001,['Yelawolf'],0.83,294027,0.608,1,5zbN6BAAAjDwYjEJQFlbYb,0.000202,7,0.177,-3.892,0,Tennessee Love,57,2015-04-21,0.162,119.989
0.926,2015,0.147,['Yandel'],0.662,240093,0.8740000000000001,0,7LABrQFfRYcZUqUwng0Heb,0.0,8,0.141,-4.509,1,Encantadora,69,2015-11-06,0.0471,169.94299999999996
0.736,2015,0.152,['Pentatonix'],0.69,185147,0.5870000000000001,0,4DXJt41B9ZPh3UmxiPkBT0,0.0,6,0.131,-6.892,0,It's the Most Wonderful Time of the Year,58,2015-10-30,0.0256,95.508
0.109,2015,0.269,['Lana Del Rey'],0.287,295093,0.43,0,3sYDVtqO35oRSOIMx7dOqR,0.000579,5,0.32,-10.014,0,Freak,63,2015-09-18,0.033,93.984
0.215,2015,0.989,"['Johannes Brahms', 'Yo-Yo Ma']",0.205,109800,0.00832,0,59cPOVxrn3Yjwydl1pullI,0.598,3,0.104,-33.503,1,"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano)",62,2015-09-18,0.0506,77.781
0.347,2015,0.09,['Jonny Diaz'],0.601,213080,0.728,0,5gHwf3DYciXuoFWstFswKj,0.0235,0,0.0874,-5.622000000000001,1,Breathe,56,2015-09-18,0.0513,145.951
0.723,2015,0.282,['Magic City Hippies'],0.706,209165,0.457,0,00HIh9mVUQQAycsQiciWsh,0.00849,4,0.0614,-9.359,1,Limestone,56,2015-07-24,0.0383,78.014
0.318,2015,0.8079999999999999,['Chris Stapleton'],0.499,249707,0.0513,0,21aD24K6JOf0F0qx6HJ0dy,1.48e-06,4,0.0754,-17.500999999999998,1,Daddy Doesn't Pray Anymore,57,2015-05-04,0.034,131.93
0.184,2015,0.183,['Family and Friends'],0.428,207519,0.7240000000000001,0,4F9jpNQDKRFoyM4Ebpni6S,0.000136,11,0.251,-7.2639999999999985,0,Amadeus,59,2015-07-17,0.0434,146.917
0.753,2015,0.708,['Kendrick Lamar'],0.541,336013,0.809,1,3ODXRUPL44f04cCacwiCLC,0.0,8,0.72,-4.2860000000000005,1,i,60,2015-03-16,0.324,120.094
0.135,2015,0.8370000000000001,['Dreamgirl'],0.178,234969,0.461,0,7mgI1HLrLMlIHL3wzotbyM,0.0187,11,0.133,-7.479,1,Teenage Blue,59,2015-02-14,0.0312,180.28
0.472,2015,0.154,['Tame Impala'],0.536,252027,0.915,0,3I7OmVsk4Hm5LBbs2GmhlD,0.000788,2,0.3720000000000001,-4.993,1,Reality In Motion,59,2015-07-17,0.0581,115.037
0.354,2015,0.151,['Troye Sivan'],0.362,237464,0.7809999999999999,0,0nRuVPZx2iA3KWR4xSzryl,0.000197,6,0.125,-6.803,1,TALK ME DOWN,56,2015-12-04,0.0741,173.688
0.961,2015,0.0549,['No Vacation'],0.8190000000000001,130962,0.688,0,3dmsgudsfeGdQ9NsZFOm0C,0.0568,2,0.0799,-5.9670000000000005,0,Lovefool,59,2015-04-06,0.0363,104.013
0.288,2015,0.211,['Tame Impala'],0.371,228040,0.778,0,4a9fW33mYR8LhXBOLUhbfF,0.00141,7,0.181,-7.1960000000000015,0,Past Life,60,2015-07-17,0.0559,145.734
0.217,2015,0.263,['Hillsong UNITED'],0.502,262120,0.43,0,58yhHre6kOePZPD15hZWgP,7.48e-06,9,0.148,-9.466,1,Touch The Sky,55,2015-05-26,0.0271,90.5
0.1,2015,0.133,['Cage The Elephant'],0.482,252787,0.55,0,48sc7vBJeNoCEQhxO3zYKA,0.0,4,0.294,-7.097,0,Too Late To Say Goodbye,62,2015-12-18,0.0357,67.559
0.3670000000000001,2015,0.227,['Day Wave'],0.537,189651,0.713,0,0oXwUeFAE6IR2lYhaTpxRT,0.65,7,0.1,-6.25,1,Drag,58,2015-05-04,0.0272,93.198
0.755,2015,0.0167,['BRADIO'],0.45,210084,0.857,0,6VBQ4DF4fwPJNA96RbMQWT,0.0,6,0.202,-2.35,1,Flyers,63,2015-06-03,0.0398,139.064
0.37,2015,0.042,['Logic'],0.8009999999999999,202920,0.815,1,1BTj47Up5m8601KOFrTvkj,4.42e-06,11,0.0741,-4.81,1,I Am The Greatest,57,2015-11-13,0.148,90.01700000000002
0.347,2015,0.992,['Baby Lullaby Academy'],0.493,93675,0.156,0,7ueCTKb8n7UOdEoM34zzYy,0.993,3,0.113,-22.462,1,Brahms Lullaby and White Noise Ocean Waves,64,2015-05-14,0.0316,50.01
0.7709999999999999,2015,0.0026,['FIDLAR'],0.598,146133,0.754,1,4H3tW2gAkJc4MLktYFYxZ6,0.0,7,0.261,-2.6860000000000004,1,Sober,55,2015-08-13,0.0497,104.619
0.502,2015,0.00435,"['Martin Solveig', 'Good Times Ahead']",0.792,159560,0.688,0,0dbQ4h3cs8QE5fOPMYdDrX,0.00477,0,0.0972,-4.008,1,Intoxicated - Radio Edit,58,2015-10-02,0.0386,124.987
0.368,2015,0.117,['Dua Lipa'],0.6609999999999999,202915,0.6509999999999999,0,1ixphys4A3NEXp6MDScfih,1.32e-05,7,0.056,-3.771,0,Be the One,71,2015-10-30,0.0499,87.46
0.6940000000000001,2015,0.045,['Unknown Mortal Orchestra'],0.828,317800,0.7240000000000001,0,4dhARBZ8YLvm8oRDnCIeXr,0.0618,9,0.132,-7.217,1,Necessary Evil,62,2015-05-26,0.113,96.2
0.542,2015,0.00024,['Cody Jinks'],0.545,282230,0.743,0,3M4qbsN4HbBQsQ7PjHlWqN,0.0509,11,0.0753,-6.755,1,David,55,2015-01-12,0.0349,117.012
0.616,2015,0.0427,['Jason Isbell'],0.556,220587,0.504,0,2hsf7VvrBm44soR5rtDVXw,0.000356,9,0.0582,-11.513,1,If It Takes a Lifetime,55,2015-07-17,0.0293,84.421
0.386,2015,0.122,"['Kid Ink', 'DeJ Loaf']",0.762,206760,0.611,1,4fUh9VvKW4shhWN5LfN1Ba,0.000315,9,0.141,-5.4620000000000015,0,Be Real (feat. DeJ Loaf),54,2015-01-02,0.0876,99.934
0.186,2015,0.77,['Lord Huron'],0.47,224062,0.5479999999999999,0,4UGoW08gaqIEWNTam1UNen,0.0014,9,0.123,-7.227,1,Love Like Ghosts,55,2015-04-07,0.0271,137.084
0.0961,2015,0.0165,['Lorn'],0.408,172473,0.4970000000000001,0,7pM9cLbrgRGX1hHElTX92m,0.603,11,0.414,-7.515,0,Acid Rain,63,2015,0.0352,55.803
0.879,2015,0.284,['EXO'],0.6920000000000001,211013,0.8859999999999999,0,6Rx0ORYPP3GH9rTvGS5Vy8,0.0,1,0.341,-2.519,1,CALL ME BABY,66,2015-03-30,0.0519,100.03
0.424,2015,0.000875,['Alan Walker'],0.804,230635,0.758,0,0lMrWcrVXHPEuVBuc0nRzZ,0.331,4,0.125,-4.819,1,Spectre,67,2015-01-06,0.0483,127.946
0.539,2015,0.0462,['Jason Derulo'],0.75,200492,0.6829999999999999,1,1dl3vuXJS9anUXE7XnNP75,1.32e-06,9,0.297,-4.829,0,Get Ugly,64,2015-05-29,0.12,111.066
0.371,2015,0.182,"['Casey Veggies', 'DeJ Loaf']",0.6,193547,0.721,1,2YYvZyVDx0GxkoAYyHyV24,0.0,0,0.256,-4.596,1,Tied Up (feat. DeJ Loaf),56,2015-09-25,0.212,94.939
0.188,2015,0.0397,['Sleeping With Sirens'],0.486,151960,0.948,0,5LfFjqx9c83BMXrJVfYT0Y,0.0,9,0.258,-4.61,1,Kick Me,60,2015-03-17,0.208,110.033
0.0596,2015,0.544,['Lana Del Rey'],0.282,295067,0.464,0,5jqNQZBwbZWQXPWfo0ygZF,0.215,11,0.111,-11.112,0,Art Deco,63,2015-09-18,0.0533,148.345
0.467,2015,0.000559,['It Looks Sad.'],0.519,240640,0.7240000000000001,0,4GV9tK5QPaD3gVSJvMxUN0,0.00037,4,0.12,-7.301,1,Creature,56,2015-06-26,0.0303,135.05100000000002
0.25,2015,0.0788,['Chris Stapleton'],0.547,367493,0.3720000000000001,0,4TXPkmCU3BsRpidTQjOp9a,0.014,5,0.1639999999999999,-10.638,1,The Devil Named Music,56,2015-05-04,0.0294,124.984
0.231,2015,0.0306,"['blackbear', 'G-Eazy']",0.7070000000000001,223296,0.7070000000000001,1,4hdog9vyyqG9pcppG2Izek,0.0,11,0.127,-6.1610000000000005,0,90210 (feat. G-Eazy),58,2015-02-14,0.0375,104.039
0.621,2015,0.115,"['Disclosure', 'Sam Smith']",0.6709999999999999,196817,0.7859999999999999,0,78EQ5LZGgviMU9k0zrqv1r,0.0,8,0.363,-4.857,1,Omen - Radio Edit,66,2015-07-27,0.14,106.057
0.234,2015,0.0734,"['Machine Gun Kelly', 'Victoria Monét']",0.654,237453,0.718,1,4VHhltj6aUxZJWnImrXDhC,0.00121,7,0.1639999999999999,-6.662999999999999,1,A Little More,59,2015-10-16,0.0425,90.053
0.375,2015,0.362,"['DeJ Loaf', 'Future']",0.633,213760,0.524,1,2CWLbhbetnGxB7JnOK3LNJ,0.000146,1,0.108,-10.111,0,Hey There (feat. Future),56,2015-07-31,0.134,85.016
0.6409999999999999,2015,0.0877,"['Logic', 'Dria']",0.705,199573,0.899,1,5rwOE5J3Y1A2NiRa6y3Yph,6.11e-06,2,0.268,-4.242,1,Stainless,57,2015-11-13,0.0357,139.976
0.311,2015,0.8290000000000001,['TK from Ling tosite sigure'],0.518,228834,0.39,0,15TaZdhznRBaKzyHLHA9ad,0.0,9,0.0729,-6.0829999999999975,1,unravel (acoustic version) - Acoustic Version,63,2015-05-20,0.0937,84.09200000000001
0.291,2015,0.239,['Halsey'],0.5710000000000001,258765,0.585,0,3ek4HgBlmvkTWgfT5sTSe9,0.00016,9,0.133,-8.392000000000001,0,Drive,60,2015-08-28,0.0494,113.973
0.334,2015,0.415,"['Kendrick Lamar', 'James Fauntleroy', 'Ronald Isley']",0.624,261747,0.7290000000000001,1,4tQcyj5488alHT1ZgFduzn,0.0,1,0.135,-4.747,1,How Much A Dollar Cost,59,2015-03-16,0.198,87.948
0.195,2015,0.405,"['Tyler, The Creator', 'Roy Ayers', 'Syd', 'Kali Uchis']",0.53,179043,0.4270000000000001,1,7er0EUMY653mxZ1NVD9mwQ,0.0832,9,0.0976,-7.337999999999999,0,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",58,2015-04-13,0.0275,75.111
0.385,2015,9.86e-05,['Five Finger Death Punch'],0.535,178100,0.983,1,6h6RvArm9RlU16rz1nFMnE,6.45e-06,4,0.0803,-5.011,1,Got Your Six,55,2015-09-04,0.0798,76.52199999999998
0.35,2015,0.469,['Mac Miller'],0.463,475827,0.561,1,4TlN2LSHn3DzauUe77l0ib,0.0,10,0.157,-6.943,1,Perfect Circle / God Speed,57,2015-09-18,0.235,85.148
0.325,2015,0.00202,['Of Monsters and Men'],0.581,243520,0.747,0,5wU6jk9kxYzFGUpeE6T2Q5,0.000449,0,0.109,-7.207000000000002,1,Crystals,61,2015-06-05,0.0303,132.195
0.352,2015,0.26,"['Pham', 'Yung Fusion']",0.8240000000000001,208671,0.5379999999999999,1,3gZUflBBfgS3QiTSTg0hk0,3.45e-05,6,0.13,-7.972,1,Movements,68,2015-03-18,0.269,110.879
0.607,2015,0.119,['Logic'],0.464,376640,0.873,1,5mJbSgVBnJ4ayOjFdmyOdl,0.0245,0,0.225,-5.7929999999999975,1,City Of Stars,57,2015-11-13,0.135,90.137
0.765,2015,0.00137,['All Time Low'],0.519,216689,0.981,0,50oS45iNMFp7pKIQRAWIUP,0.000164,1,0.0903,-3.472,0,Kids In The Dark,61,2015-04-07,0.0733,130.043
0.373,2015,0.000507,['Mumford & Sons'],0.43,221227,0.711,0,2rS77EbhEs7Y2UZD8pWIPb,0.6940000000000001,2,0.161,-6.845,1,The Wolf,55,2015-05-04,0.0439,152.96
0.0419,2015,0.0429,['Imagine Dragons'],0.358,273640,0.909,0,3KgIZWuC7JJOgkcGeAWbZg,0.00468,0,0.138,-6.856,0,Battle Cry,57,2015-10-30,0.0949,129.945
0.34,2015,0.346,['Mac Miller'],0.7559999999999999,292467,0.523,1,19CkkPInDRDIOlqfrz1mVn,0.0,8,0.191,-6.3210000000000015,1,Ascension,57,2015-09-18,0.141,120.025
0.716,2015,0.0203,['Plums'],0.488,206354,0.763,0,5PSplhA4PEZHqw0bOfelEp,0.37,1,0.343,-5.331,0,Parking Lots,57,2015-07-14,0.03,155.66299999999995
0.495,2015,0.129,"['Jamie xx', 'Young Thug', 'Popcaan']",0.655,213622,0.594,1,7sHXjKdY85Om3i7NDlRRhr,0.0,11,0.522,-9.737,0,I Know There's Gonna Be (Good Times),60,2015-12-11,0.161,89.539
0.253,2015,0.0488,['Coldplay'],0.479,405320,0.7170000000000001,0,31L9yLXSj6LpCFupyMV6CR,0.000333,7,0.102,-5.459,1,Up&Up,69,2015-12-04,0.0605,163.989
0.179,2015,0.748,['Daniel Caesar'],0.688,144000,0.425,0,22jnEneSABg4vRCR1vow7F,0.00548,4,0.101,-8.134,0,Violet,58,2015-07-01,0.027,129.975
0.272,2015,0.253,['Ellie Goulding'],0.258,250267,0.659,0,1ip2IGDWMrUmlaepEbWlL8,0.0,5,0.111,-5.903,0,"Love Me Like You Do - From ""Fifty Shades Of Grey""",62,2015-02-10,0.0596,189.558
0.0,2015,0.194,"['Calming Rainforest Sounds', 'Rainfall', 'Rain Sounds', 'Rain for Deep Sleep', 'Thunderstorm Sleep']",0.0,93452,4.28e-05,0,0t6onfqBIfDeWRvLs3KcWr,0.999,2,0.718,-18.683,1,Soothing Brown Waves with the Pouring Rain - Loopable with no fade,57,2015-07-14,0.0,0.0
0.498,2015,0.172,['Lil Wayne'],0.57,306662,0.948,1,28J1VeQTm2z2HC7u2qJPup,0.0,6,0.312,-1.222,0,Glory,56,2015-07-03,0.31,79.296
0.284,2015,0.00254,['Ghost'],0.555,362093,0.7979999999999999,0,3ZXZ9RMsznqgyHnyq0K5FL,1.5e-05,3,0.171,-5.658,1,Cirice,56,2015-01-01,0.0279,89.98700000000002
0.636,2015,0.216,['Logic'],0.863,200800,0.815,1,4iq3zHwgHSxstFvYw4yIsQ,0.0,11,0.0887,-6.242000000000001,0,Run It,56,2015-11-13,0.232,108.972
0.375,2015,0.00199,"['G-Eazy', 'Chris Brown', 'Tory Lanez']",0.523,273253,0.757,1,5sv4LTz8qayQYnXlzaxg2x,0.0,6,0.3,-6.772,0,Drifting (feat. Chris Brown & Tory Lanez),59,2015-12-04,0.138,134.828
0.449,2015,0.136,"['DeJ Loaf', 'Big Sean']",0.816,241200,0.561,1,5zBqPjh3vfttJScml99szD,7.99e-06,1,0.1689999999999999,-7.702000000000001,0,Back Up (feat. Big Sean),58,2015-07-15,0.316,80.46
0.933,2015,0.424,['Los Nuevos Rebeldes'],0.79,160989,0.757,0,62pJd05wVmuUABEXQPVH0y,0.0,7,0.0581,-6.3420000000000005,1,Los Relatos de un Guacho,60,2015-10-15,0.0465,126.269
0.248,2015,0.4970000000000001,['Cigarettes After Sex'],0.415,311000,0.425,1,4eVNSHRazoHgfYGv3AYFyZ,0.908,7,0.105,-11.232,1,Affection,55,2015-10-05,0.025,89.839
0.0799,2015,0.994,['Beautiful Chorus'],0.106,379737,0.00541,0,0pV7ZNlSXRtleKtlKgnUlF,0.952,11,0.129,-34.765,1,Faith's Hymn,62,2015-06-14,0.0414,92.154
0.37,2015,0.146,"['Marc E. Bassy', 'Bobby Brackins']",0.7829999999999999,236040,0.5539999999999999,1,4OK9L5YHE3pVQWJjNqK56k,0.0,10,0.0783,-4.5,1,Drunk & I'm Drunk,55,2015-12-18,0.0444,120.048
0.159,2015,0.0659,"['Young Thug', 'Duke']",0.7509999999999999,202533,0.597,1,6o4nVtywF4F75RkOcDxrtd,0.0,9,0.0881,-6.59,0,With That (feat. Duke),59,2015-04-16,0.125,123.997
0.722,2015,0.397,"['Them', 'Van Morrison']",0.6409999999999999,156800,0.703,0,1DKyFVzIh1oa1fFnEmTkIl,0.00546,9,0.104,-10.434,1,Gloria (feat. Van Morrison) - Stereo Version,62,2015-12-04,0.0518,129.118
0.254,2015,0.000379,"['Drake', 'Future']",0.828,180000,0.55,1,6bqtKURdSWkInAJHDkuaL0,0.0016,5,0.134,-9.158,1,I'm The Plug,56,2015-09-20,0.255,160.016
0.384,2015,0.00172,['Alison Wonderland'],0.606,210017,0.8290000000000001,0,6wb61u8ayuanWSHZzle5od,5.429999999999999e-05,1,0.276,-3.455,0,I Want U,59,2015-03-20,0.036,140.033
0.636,2015,0.0053,['SoMo'],0.679,186253,0.8140000000000001,0,4OGeWgHHgWmnOllev6Q9hp,1.73e-05,1,0.0817,-3.799,1,Bad Chick,58,2015-09-11,0.0469,149.961
0.098,2015,0.124,['Drake'],0.555,281320,0.481,1,4zLOwx1yRJXWkHKt1XzF1p,0.0,6,0.101,-7.419,1,Now & Forever,58,2015-02-12,0.0322,107.793
0.624,2015,0.0407,['Los Huracanes del Norte'],0.546,201691,0.309,0,0IqLBh5PvFbxGBOE98D730,0.0,3,0.0651,-17.473,1,Mi Complemento,62,2015-11-05,0.0892,157.00799999999995
0.815,2015,0.0416,['Aaron Watson'],0.67,175400,0.8029999999999999,0,7eoYXgC7gir4LYY1KXGK97,0.0,4,0.269,-5.627999999999999,1,Freight Train,57,2015-02-17,0.0324,144.95
0.276,2015,0.562,['Pentatonix'],0.143,220053,0.301,0,2HQerWGTwJfTtOlJ3OA2Yn,1.63e-06,9,0.0734,-11.165,0,The First Noel,57,2015-10-30,0.0334,91.092
0.218,2015,0.716,['Teen Suicide'],0.5660000000000001,165672,0.613,0,4nsY0oW9IWBUqdoUXv1nUg,0.8,5,0.0848,-10.118,1,haunt me (x 3),58,2015-10-07,0.0904,110.886
0.295,2015,0.278,"['GoldLink', 'Masego']",0.442,161080,0.446,1,60ZZNXIdwgUGkVGRt7foLT,0.0,9,0.308,-11.354,0,Late Night (feat. Masego),59,2015-11-06,0.7859999999999999,51.539
0.0785,2015,0.626,['Oh Wonder'],0.597,180120,0.363,0,5pLpkaIRobcvPnUmclNv6o,2.9600000000000005e-05,5,0.0848,-10.365,0,Technicolour Beat,62,2015-09-04,0.0314,130.02200000000002
0.615,2015,0.0587,"['Moonshine Bandits', 'Durwood Black', 'Redneck Souljers', 'Bubba Sparxxx', 'Demun Jones', 'The Lacs', 'D. Thrash', 'Moccasin Creek', 'Lenny Cooper']",0.7929999999999999,489361,0.789,0,5ycmDZVfvCFRIwALkTFwbb,0.0,11,0.101,-4.845,0,Outback (Extended Remix),55,2015-07-17,0.181,95.017
0.516,2015,0.139,['Fall Out Boy'],0.481,224360,0.974,0,1vrjcPplEuenckUzGGp2UR,0.00998,4,0.406,-3.388,0,Fourth Of July,59,2015-01-20,0.136,79.964
0.123,2015,0.987,['Aisha Badru'],0.484,152960,0.149,0,6sFLeTTehG9M2nmZ3jKJ1p,0.00811,0,0.111,-14.991,1,Waiting Around - Acoustic,62,2015-03-10,0.0372,144.589
0.736,2015,0.233,['GOT7'],0.76,222399,0.7809999999999999,0,4ER58qECydWokIsgqtysWu,0.0,11,0.106,-2.881,0,딱 좋아(Just right),65,2015-07-13,0.0641,95.97
0.614,2015,0.146,"['OMI', 'Felix Jaehn']",0.777,181827,0.6629999999999999,0,2XPc8gL9PwxGURQFcFaDJR,1.52e-05,4,0.174,-6.117000000000001,1,Cheerleader - Felix Jaehn Remix Radio Edit,54,2015-03-06,0.0305,118.016
0.945,2015,0.00865,['Toby Fox'],0.579,134595,0.878,0,7BGZ27yeaKR5OZOIxyegZi,0.885,11,0.0683,-10.093,0,Death By Glamour,60,2015-09-15,0.0481,148.009
0.5529999999999999,2015,0.647,['Us The Duo'],0.7609999999999999,200707,0.311,0,6huS9u0BDfeQHq0lObNLPl,0.0,5,0.15,-10.597,1,Better Together,64,2015-04-28,0.0692,109.891
0.142,2015,0.0149,['Drake'],0.905,177840,0.4920000000000001,1,4v7SAP4KD96BFLWiCd1vF0,3.77e-05,2,0.371,-8.597999999999999,1,Madonna,58,2015-02-12,0.0595,110.017
0.6709999999999999,2015,0.0177,['Khruangbin'],0.632,219840,0.6459999999999999,0,47FmTHqPWGWEfbgDpLjvCt,0.88,9,0.116,-11.398,1,Dern Kala,59,2015-11-06,0.0385,87.325
0.0973,2015,0.00118,"['Cartoon', 'Coleman Trapp']",0.424,197486,0.921,0,5NmENli4oodYuWrI0vSGK4,0.00817,4,0.328,-3.174,0,Why We Lose,66,2015-06-11,0.0427,174.986
0.421,2015,8.26e-05,['Papa Roach'],0.528,188920,0.942,0,1Ka4sX789wNftDGgjCO2h7,0.0,3,0.344,-2.825,0,Falling Apart,59,2015-01-27,0.0512,110.058
